entry,bandgap_energy_ev,dataset,formation_energy_ev_natom,id,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,spacegroup
1812,1.4577,train,0.367,1813,90.0148,90.0084,119.9972,6.3884,6.3881,23.997,80,0.5625,0.1875,0.25,194
1813,2.1706,train,0.2674,1814,89.9993,104.6228,90.0002,12.0381,3.0478,5.9801,20,0.75,0,0.25,12
1814,0.875,train,0.1125,1815,90.0005,90.0008,89.9993,10.0863,10.0862,10.0865,80,0.1562,0,0.8438,206
1815,1.796,train,0.1882,1816,89.9978,90.0022,120.0007,5.2345,5.234,14.0096,30,0.1667,0.4167,0.4167,167
1816,2.651,train,0.1712,1817,90.0024,90.0017,90.0011,10.1694,8.7197,9.3458,80,0.5312,0.3125,0.1562,33
1817,1.4149,train,0.1432,1818,90.0038,90.0033,89.9951,9.7361,9.7362,9.7359,80,0,0.625,0.375,206
1818,3.3346,train,0.1496,1819,89.9901,90.0106,120.0015,5.0243,5.024,13.5733,30,0.6667,0.0833,0.25,167
1819,1.3577,train,0.262,1820,89.9999,104.8685,90.0001,24.5221,6.3164,6.236,80,0.2812,0.3125,0.4062,12
1820,3.1621,train,0.1893,1821,90.0183,89.998,120.0028,6.1745,6.1743,23.6052,80,0.6562,0.3438,0,194
1821,4.8946,train,0.0294,1822,89.9864,90.0145,120.0016,4.8534,4.8532,13.2099,30,0.8333,0.1667,0,167
1822,3.7032,train,0.0579,1823,89.9923,90.0089,120.0009,4.936,4.9356,13.3762,30,0.5,0.5,0,167
1823,2.4442,train,0.2741,1824,90.0013,90.0022,89.9993,9.4743,9.4738,9.4741,80,0.625,0,0.375,206
1824,3.4391,train,0.094,1825,90.0044,90.0045,89.9959,9.1942,9.1938,9.1937,80,0.5,0.5,0,206
1825,4.4323,train,0.0408,1826,90.0055,90.0024,90.0013,4.9031,8.4267,9.0582,40,0.9375,0.0625,0,33
1826,1.2065,train,0.1475,1827,89.9994,89.9993,120.0007,10.7676,5.3833,14.3264,60,0,0.375,0.625,167
1827,2.2321,train,0.211,1828,90.0026,90.0029,89.9974,9.5105,9.5102,9.5103,80,0.4062,0.2812,0.3125,206
1828,1.5102,train,0.335,1829,90.0137,90.0068,119.9942,6.5063,6.506,24.2351,80,0.4062,0.25,0.3438,194
1829,2.5708,train,0.1996,1830,90.0032,90.0035,89.9969,9.3735,9.3731,9.3732,80,0.4688,0.3438,0.1875,206
1830,2.306,train,0.1549,1831,90.012,90.0021,119.9976,3.1511,3.1512,11.9553,10,0.25,0.75,0,194
1831,0.7999,train,0.3379,1832,97.0024,95.9219,30.2084,10.4313,5.9866,14.8839,40,0.25,0.4375,0.3125,227
1832,1.5826,train,0.1686,1833,89.9999,104.8685,90.0001,24.5221,6.3164,6.236,80,0.2812,0.3125,0.4062,12
1833,2.7415,train,0.2065,1834,89.9991,104.3267,90.0002,11.9897,2.9951,5.8262,20,0.875,0,0.125,12
1834,4.0373,train,0.0917,1835,89.9883,90.0127,120.0015,4.9172,4.917,13.3449,30,0.75,0.1667,0.0833,167
1835,3.1987,train,0.0896,1836,90.0048,90.0047,89.9952,9.2335,9.2331,9.2329,80,0.4062,0.5938,0,206
1836,1.9427,train,0.2744,1837,89.9939,90.0057,120.0015,5.259,5.2586,14.0718,30,0.4167,0,0.5833,167
1837,2.6446,train,0.1898,1838,90.0034,90.0037,89.9967,9.3458,9.3454,9.3454,80,0.4688,0.375,0.1562,206
1838,2.9784,train,0.2514,1839,90.0016,90.0026,89.9993,9.3111,9.3105,9.3108,80,0.75,0,0.25,206
1839,2.5907,train,0.0434,1840,90.6626,90.7688,30.275,9.8961,5.7293,14.1081,40,0.625,0.375,0,227
1840,1.2305,train,0.1335,1841,90.0031,90.0027,89.996,9.847,9.847,9.8468,80,0,0.5,0.5,206
1841,0.3834,train,0.3576,1842,90.0155,90.0073,120.0012,6.3129,6.312,14.7652,40,0.1875,0.1875,0.625,227
1842,1.201,train,0.1625,1843,90.0009,90.0012,89.9989,9.9493,9.9491,9.9494,80,0.2188,0.0625,0.7188,206
1843,0.8778,train,0.3796,1844,90.0134,90.0036,119.9905,6.6846,6.6842,24.5705,80,0.2812,0.1875,0.5312,194
1844,1.9433,train,0.2517,1845,91.1234,91.3032,30.573,9.8456,5.7176,14.1245,40,0.5625,0.25,0.1875,227
1845,1.1465,train,0.0799,1846,90.0005,90.0007,89.9993,10.1271,10.127,10.1273,80,0.125,0,0.875,206
1846,1.8572,train,0.1669,1847,96.0146,94.9815,30.1406,10.2624,5.8824,14.6173,40,0.25,0.625,0.125,227
1847,2.4577,train,0.1208,1848,90.0003,90.0017,90.0014,10.1877,8.7421,9.3644,80,0.3438,0.5625,0.0938,33
1848,1.2108,train,0.0444,1849,90.0003,105.241,90,24.765,6.5014,6.486,80,0,0.4062,0.5938,12
1849,2.8968,train,0.216,1850,89.9915,90.0092,120.0014,5.0449,5.0446,13.6149,30,0.5833,0.1667,0.25,167
1850,2.4287,train,0.1708,1851,90.9688,91.1228,30.5185,9.751,5.6595,13.963,40,0.8125,0.1875,0,227
1851,0.7401,train,0.1861,1852,89.9999,89.9953,90.0003,5.6768,9.6396,10.2645,40,0,0,1,33
1852,2.3631,train,0.2415,1853,90.0021,90.0027,89.9982,9.4581,9.4577,9.4579,80,0.5312,0.1562,0.3125,206
1853,1.8257,train,0.1387,1854,90.0005,89.9999,120.0001,5.1894,5.1888,13.9059,30,0,0.75,0.25,167
1854,3.1875,train,0.1767,1855,90.0047,90.0019,90.001,10.0525,8.6201,9.2504,80,0.7812,0.0625,0.1562,33
1855,1.8063,train,0.1935,1856,90.003,90.003,89.9965,9.6037,9.6035,9.6035,80,0.25,0.4062,0.3438,206
1856,4.3239,train,0.0995,1857,89.9868,90.0141,120.0017,4.8966,4.8964,13.3033,30,0.8333,0.0833,0.0833,167
1857,1.4915,train,0.187,1858,90,104.5208,90.0001,24.62,6.2643,6.1204,80,0.2188,0.5,0.2812,12
1858,2.6667,train,0.1538,1859,90.0039,90.0039,89.9961,9.3443,9.344,9.3439,80,0.4062,0.4688,0.125,206
1859,4.0502,train,0.0502,1860,89.9909,90.0103,120.0011,4.9153,4.915,13.3346,30,0.5833,0.4167,0,167
1860,1.3424,train,0.2249,1861,90.0012,89.9996,90.0004,10.6676,9.1079,9.7329,80,0.2812,0.2188,0.5,33
1861,1.872,train,0.4183,1862,88.3398,88.0867,30.2409,10.1064,5.8488,14.2323,40,0.75,0,0.25,227
1862,1.4089,train,0.2245,1863,90.0008,90.0013,89.9993,9.8415,9.8412,9.8416,80,0.3438,0,0.6562,206
1863,3.4006,train,0.1632,1864,89.9886,90.0123,120.0016,4.9604,4.9602,13.4383,30,0.75,0.0833,0.1667,167
1864,2.8658,train,0.2173,1865,90.0049,90.0018,90.0009,10.0872,8.6463,9.2769,80,0.7812,0.0312,0.1875,33
1865,3.792,train,0.1206,1866,90.0049,90.0022,90.0012,9.9193,8.5165,9.147,80,0.8438,0.0938,0.0625,33
1866,1.6023,train,0.1181,1867,89.9947,90.0047,119.9912,6.5464,6.5463,24.3802,80,0,0.7812,0.2188,194
1867,2.014,train,0.1485,1868,89.9998,104.4912,90.0001,24.4659,6.2023,6.0565,80,0.375,0.375,0.25,12
1868,3.4281,train,0.1439,1869,89.99,90.0109,120.0014,4.9811,4.9808,13.4799,30,0.6667,0.1667,0.1667,167
1869,1.8523,train,0.1762,1870,89.9998,104.9005,90.0001,24.4246,6.2898,6.217,80,0.375,0.2188,0.4062,12
1870,2.9803,train,0.0843,1871,90.0052,90.0048,89.9946,9.2727,9.2725,9.2722,80,0.3125,0.6875,0,206
1871,2.6141,train,0.1364,1872,90.0012,90.0018,90.0014,10.1439,8.7047,9.3286,80,0.4375,0.4688,0.0938,33
1872,1.2519,train,0.1176,1873,90.0003,105.0105,90,12.3949,3.2244,6.3896,20,0,0.5,0.5,12
1873,2.9493,train,0.2893,1874,90.0146,90.0042,120.0017,6.2252,6.2249,23.6787,80,0.7188,0.1875,0.0938,194
1874,1.1209,train,0.286,1875,90.001,89.998,90.0003,10.954,9.3288,9.9543,80,0.1875,0.0938,0.7188,33
1875,1.2431,train,0.2771,1876,90.0105,89.9849,119.9987,6.1012,6.1014,14.8424,40,0.1875,0.5,0.3125,227
1876,1.4009,train,0.4257,1877,90.0139,90.0135,119.9972,6.4063,6.4059,24.007,80,0.6562,0.0312,0.3125,194
1877,1.9579,train,0.2592,1878,90.001,90.0018,89.9993,9.6375,9.6371,9.6374,80,0.5,0,0.5,206
1878,0.7963,train,0.3782,1879,91.0488,91.2192,30.3538,10.4233,6.0396,14.8827,40,0.125,0.5625,0.3125,227
1879,2.0278,train,0.2612,1880,90.0097,90.005,120.0041,6.1561,6.1557,23.5213,80,0.875,0.0625,0.0625,194
1880,2.0187,train,0.3073,1881,88.4381,88.2003,30.2631,10.2157,5.9135,14.3717,40,0.5,0.25,0.25,227
1881,1.3007,train,0.4197,1882,90.0157,90.0113,119.9938,6.5466,6.5461,24.2852,80,0.5,0.0625,0.4375,194
1882,1.6187,train,0.0162,1883,90.0002,104.2773,90.0001,24.8639,6.2915,6.101,80,0,0.7812,0.2188,12
1883,2.7613,train,0.1912,1884,90.0032,90.0035,89.9971,9.3196,9.3192,9.3192,80,0.5312,0.3125,0.1562,206
1884,0.9729,train,0.0882,1885,90.0009,90.0009,89.9987,10.1256,10.1256,10.1258,80,0.0625,0.0938,0.8438,206
1885,0.9288,train,0.2606,1886,90.0002,105.9346,90,12.2804,3.3116,6.7505,20,0.125,0,0.875,12
1886,1.2399,train,0.1258,1887,90.0029,90.0025,89.9962,9.8747,9.8747,9.8746,80,0,0.4688,0.5312,206
1887,1.4913,train,0.1254,1888,90,105.0163,90.0001,24.5381,6.3603,6.3066,80,0.25,0.2812,0.4688,12
1888,1.1275,train,0.13,1889,89.9988,89.9993,120.0009,10.8972,5.4481,14.4666,60,0,0.25,0.75,167
1889,2.3555,train,0.3117,1890,93.257,93.0611,30.2331,10.0065,5.7786,14.1615,40,0.8125,0,0.1875,227
1890,2.5916,train,0.1641,1891,90.0028,90.0016,90.001,10.1894,8.7335,9.3604,80,0.5625,0.25,0.1875,33
1891,3.5688,train,0.1483,1892,89.9886,90.0123,120.0016,4.9604,4.9602,13.4383,30,0.75,0.0833,0.1667,167
1892,1.6942,train,0.3612,1893,84.3296,83.3947,30.9286,10.0978,5.8551,14.227,40,0.6875,0,0.3125,227
1893,1.9775,train,0.1877,1894,89.9979,90.0023,120.0006,5.1913,5.1908,13.9162,30,0.1667,0.5,0.3333,167
1894,1.1465,train,0.1113,1895,90.0023,90.002,89.9968,9.9578,9.9578,9.9578,80,0,0.375,0.625,206
1895,3.7216,train,0.1173,1896,90.0055,90.0021,90.001,9.974,8.5565,9.1881,80,0.875,0,0.125,33
1896,2.4501,train,0.0066,1897,89.9998,103.7468,90.0001,12.3309,3.049,5.826,20,0.25,0.75,0,12
1897,1.0943,train,0.2983,1898,90.011,90.0041,119.992,6.5922,6.5919,24.4096,80,0.2812,0.3125,0.4062,194
1898,2.1641,train,0.1776,1899,89.9996,104.2795,90.0002,24.3607,6.1143,5.9348,80,0.5,0.3438,0.1562,12
1899,3.8742,train,0.0609,1900,89.9909,90.0103,120.0011,4.9153,4.915,13.3346,30,0.5833,0.4167,0,167
1900,1.2751,train,0.2592,1901,90.0014,89.9985,90.0003,10.8555,9.2514,9.8774,80,0.25,0.0938,0.6562,33
1901,1.8213,train,0.0139,1902,90.0002,103.9295,90.0001,24.8969,6.2215,5.9731,80,0,0.9062,0.0938,12
1902,1.7993,train,0.1685,1903,89.9998,104.6466,90.0001,24.4819,6.2462,6.127,80,0.3438,0.3438,0.3125,12
1903,2.2695,train,0.2083,1904,90.0032,90.0034,89.9967,9.4274,9.4271,9.4271,80,0.4062,0.375,0.2188,206
1904,2.2951,train,0.2581,1905,90.0037,90.001,90.0007,10.3481,8.8522,9.481,80,0.5938,0.0625,0.3438,33
1905,4.4587,train,0.0254,1906,89.9989,104.0172,90.0003,11.9413,2.9423,5.6725,20,1,0,0,12
1906,1.0662,train,0.2156,1907,90.0002,89.998,90.0002,5.4743,9.3275,9.9516,40,0.125,0.1875,0.6875,33
1907,2.9957,train,0.0737,1908,89.9966,90.0048,120.0003,4.9979,4.9974,13.5009,30,0.25,0.75,0,167
1908,2.6977,train,0.2097,1909,90.0187,89.9985,120.0009,6.2225,6.2224,23.7226,80,0.5,0.5,0,194
1909,2.5295,train,0.2264,1910,89.9928,90.0079,120.0012,5.0655,5.0652,13.6565,30,0.5,0.25,0.25,167
1910,1.9526,train,0.2392,1911,90.0021,90.0025,89.998,9.5528,9.5525,9.5527,80,0.4375,0.1875,0.375,206
1911,0.9503,train,0.1154,1912,89.9994,89.9967,90,11.1457,9.4822,10.1054,80,0,0.1875,0.8125,33
1912,2.2891,train,0.2936,1913,89.9929,90.0076,120.0013,5.1087,5.1084,13.7499,30,0.5,0.1667,0.3333,167
1913,3.006,train,0.1827,1914,90.0039,90.0019,90.0011,10.0963,8.6575,9.2862,80,0.6875,0.1562,0.1562,33
1914,2.683,train,0.2248,1915,90.0187,89.9985,120.0009,6.2225,6.2224,23.7226,80,0.5,0.5,0,194
1915,2.707,train,0.1872,1916,90.0033,90.0036,89.9969,9.3327,9.3323,9.3323,80,0.5,0.3438,0.1562,206
1916,1.8082,train,0.2014,1917,90.0019,90.0001,90.0005,5.2772,9.018,9.6441,40,0.375,0.1875,0.4375,33
1917,4.8849,train,0.0274,1918,89.9864,90.0145,120.0016,9.7069,4.8532,13.2099,60,0.8333,0.1667,0,167
1918,2.5202,train,0.2116,1919,90.0032,90.0015,90.0009,10.2095,8.7473,9.375,80,0.5938,0.1875,0.2188,33
1919,3.4765,train,0.11,1920,90.0042,90.0044,89.9963,9.168,9.1675,9.1675,80,0.5625,0.4375,0,206
1920,1.4163,train,0.3441,1921,89.9997,90.0009,119.9977,5.7352,5.735,14.037,40,0.75,0.25,0,227
1921,2.134,train,0.0475,1922,90,103.8047,90.0001,24.751,6.1421,5.8772,80,0.1562,0.8125,0.0312,12
1922,2.1723,train,0.1041,1923,90.0007,90.0004,119.9999,5.103,5.1024,13.719,30,0,0.9167,0.0833,167
1923,1.9159,train,0.1535,1924,89.9997,104.7716,90.0001,24.3437,6.2281,6.1336,80,0.4688,0.1875,0.3438,12
1924,0.8826,train,0.3785,1925,90.0125,90.0049,119.9919,6.6053,6.605,24.4263,80,0.3125,0.25,0.4375,194
1925,1.4768,train,0.2108,1926,90.0014,90.0017,89.9984,9.8123,9.812,9.8123,80,0.2812,0.125,0.5938,206
1926,2.149,train,0.2644,1927,90.0028,90.0008,90.0007,10.392,8.8895,9.5168,80,0.5,0.1562,0.3438,33
1927,0.6784,train,0.4404,1928,90.0191,90.0038,119.9891,6.7903,6.7897,24.7481,80,0.3125,0,0.6875,194
1928,3.5796,train,0.036,1929,90.0032,90.0023,90.0016,4.9615,8.5264,9.1536,40,0.6875,0.3125,0,33
1929,3.7703,train,0.0729,1930,90.0042,90.0023,90.0014,9.9139,8.5152,9.1444,80,0.7812,0.1875,0.0312,33
1930,2.2398,train,0.3551,1931,90.011,90.0132,120.0001,6.2996,6.2991,23.7925,80,0.7812,0,0.2188,194
1931,2.6423,train,0.2199,1932,90.0027,90.0032,89.9976,9.375,9.3746,9.3747,80,0.5312,0.25,0.2188,206
1932,3.2883,train,0.1422,1933,90.0177,89.9981,120.0032,6.165,6.1648,23.5817,80,0.6875,0.3125,0,194
1933,2.3236,train,0.3556,1934,90.012,90.002,120.0027,5.8609,5.8604,13.9104,40,0.8125,0,0.1875,227
1934,1.8893,train,0.1395,1935,89.9998,104.8203,90.0001,24.4329,6.2723,6.1848,80,0.375,0.25,0.375,12
1935,0.7638,train,0.4808,1936,90.0151,90.0046,119.9904,6.6978,6.6973,24.5872,80,0.3125,0.125,0.5625,194
1936,4.3484,train,0.0915,1937,89.9868,90.0141,120.0017,4.8966,4.8964,13.3033,30,0.8333,0.0833,0.0833,167
1937,1.1758,train,0.3493,1938,90.012,90.0049,119.9923,6.5822,6.5819,24.3861,80,0.3125,0.2812,0.4062,194
1938,1.9202,train,0.2024,1939,90.0008,90.0067,119.9946,6.3874,6.3875,24.0921,80,0.0625,0.9062,0.0312,194
1939,1.6391,train,0.2138,1940,90.0005,90,90.0005,10.5782,9.0416,9.6653,80,0.25,0.3438,0.4062,33
1940,1.5539,train,0.2026,1941,89.9973,90.0019,120.001,5.3209,5.3204,14.1965,30,0.1667,0.25,0.5833,167
1941,4.0046,train,0.0456,1942,89.9909,90.0103,120.0011,4.9153,4.915,13.3346,30,0.5833,0.4167,0,167
1942,1.0539,train,0.3633,1943,90.0082,90.003,119.9917,6.5893,6.589,24.4164,80,0.2188,0.4062,0.375,194
1943,1.9959,train,0,1944,90.0001,103.6591,90.0001,12.4608,3.0845,5.8773,20,0,1,0,12
1944,1.2207,train,0.2087,1945,90,89.9984,90.0002,10.8793,9.275,9.8986,80,0.125,0.25,0.625,33
1945,2.1454,train,0.2022,1946,90.0017,90.0008,90.0007,10.4011,8.9007,9.5261,80,0.4062,0.2812,0.3125,33
1946,1.4621,train,0.1274,1947,89.9999,89.9995,120.0005,5.319,5.3184,14.1862,30,0,0.5,0.5,167
1947,1.095,train,0.3905,1948,90.0129,90.0057,119.9927,6.5723,6.5719,24.3625,80,0.3438,0.25,0.4062,194
1948,1.2064,train,0.1349,1949,89.9992,89.9993,120.0008,5.4054,5.4049,14.3731,30,0,0.3333,0.6667,167
1949,2.1984,train,0.0586,1950,89.997,90.0018,90.002,10.2153,8.7756,9.3922,80,0.0625,0.9375,0,33
1950,1.9329,train,0.2438,1951,90.0031,90.0004,90.0006,5.248,8.9682,9.5964,40,0.5,0.0625,0.4375,33
1951,2.1461,train,0.1723,1952,89.9997,104.5239,90.0001,24.3685,6.1757,6.0374,80,0.4688,0.2812,0.25,12
1952,0.848,train,0.1864,1953,90.0002,89.9965,90.0002,11.1858,9.5098,10.1346,80,0.0625,0.0625,0.875,33
1953,2.438,train,0.0844,1954,89.9997,104.1484,90.0001,12.2494,3.0662,5.9283,20,0.375,0.5,0.125,12
1954,2.0197,train,0.3059,1955,90.0136,90.0048,119.996,6.4138,6.4136,24.0743,80,0.4062,0.375,0.2188,194
1955,3.7308,train,0.1066,1956,90.0038,90.0042,89.9969,9.1287,9.1282,9.1282,80,0.6562,0.3438,0,206
1956,1.7653,train,0.151,1957,89.9998,104.8203,90.0001,24.4329,6.2723,6.1848,80,0.375,0.25,0.375,12
1957,1.6883,train,0.324,1958,90.0146,90.0056,119.9967,6.3942,6.3939,24.0273,80,0.4688,0.3125,0.2188,194
1958,2.0527,train,0.2315,1959,90.8607,91.0004,30.3176,10.1548,5.8818,14.4908,40,0.3125,0.5625,0.125,227
1959,1.1132,train,0.3742,1960,84.1312,83.1775,30.8272,10.1815,5.8976,14.3001,40,0.5625,0.125,0.3125,227
1960,3.7472,train,0.143,1961,89.9886,90.0123,120.0016,4.9604,4.9602,13.4383,30,0.75,0.0833,0.1667,167
1961,2.3091,train,0.1342,1962,89.9981,90.0028,120.0004,5.1049,5.1044,13.7293,30,0.1667,0.6667,0.1667,167
1962,0.9466,train,0.0219,1963,90.0007,90.0006,89.999,10.2349,10.2349,10.2352,80,0,0.0625,0.9375,206
1963,2.8609,train,0.235,1964,89.9991,89.9999,120.0006,5.7575,5.7577,14.1647,40,0.8125,0.125,0.0625,227
1964,1.1168,train,0.3701,1965,90.008,89.9872,119.9988,6.0498,6.0499,14.7302,40,0.375,0.3125,0.3125,227
1965,1.4631,train,0.0856,1966,89.9979,89.9997,90.0004,10.6604,9.1151,9.7342,80,0,0.625,0.375,33
1966,1.5097,train,0.0198,1967,90.0002,104.529,90.0001,24.8392,6.344,6.1971,80,0,0.6875,0.3125,12
1967,2.1224,train,0.001,1968,90,103.7028,90.0001,24.7917,6.1335,5.8516,80,0.125,0.875,0,12
1968,2.1936,train,0.2547,1969,91.1234,91.3033,30.573,9.8456,5.7176,14.1245,40,0.5625,0.375,0.0625,227
1969,4.2051,train,0.0393,1970,90.0049,90.0024,90.0014,4.9177,8.4516,9.0821,40,0.875,0.125,0,33
1970,4.2449,train,0.0426,1971,89.9894,90.0117,120.0012,4.8947,4.8944,13.293,30,0.6667,0.3333,0,167
1971,1.1441,train,0.2316,1972,90.001,89.9987,90.0003,10.8354,9.2377,9.8628,80,0.2188,0.1562,0.625,33
1972,2.1901,train,0.0893,1973,89.9997,104.4178,90.0001,24.4417,6.1759,6.0181,80,0.4062,0.375,0.2188,12
1973,2.2665,train,0.1503,1974,90.0005,90.0015,90.0012,10.2571,8.7945,9.4174,80,0.3438,0.5,0.1562,33
1974,2.5762,train,0.182,1975,90.0036,90.0014,90.0009,10.2295,8.761,9.3896,80,0.625,0.125,0.25,33
1975,2.1283,train,0.164,1976,90.0055,90.0052,119.9959,6.3435,6.3436,24.0048,80,0.125,0.875,0,194
1976,2.3626,train,0.2203,1977,90.0026,90.003,89.9976,9.4566,9.4563,9.4564,80,0.4688,0.25,0.2812,206
1977,4.2602,train,0.0406,1978,89.9894,90.0117,120.0012,4.8947,4.8944,13.293,30,0.6667,0.3333,0,167
1978,2.1632,train,0.2079,1979,90.0031,90.0032,89.9967,9.509,9.5087,9.5087,80,0.3438,0.375,0.2812,206
1979,2.4501,train,0.0614,1980,89.9997,104.1484,90.0001,12.2494,3.0662,5.9283,20,0.375,0.5,0.125,12
1980,1.0948,train,0.285,1981,90.0177,90.0102,119.9916,6.6585,6.658,24.4931,80,0.4375,0,0.5625,194
1981,4.8783,train,0.0294,1982,89.9864,90.0145,120.0016,4.8534,4.8532,13.2099,30,0.8333,0.1667,0,167
1982,3.2816,train,0.2231,1983,90.0018,90.0029,89.9993,9.2295,9.2288,9.2292,80,0.8125,0,0.1875,206
1983,0.4819,train,0.6572,1984,90.0088,90.0037,119.9938,3.2434,3.2433,12.1161,10,0.25,0.5,0.25,194
1984,1.7037,train,0.1536,1985,89.9951,90.0067,119.9924,6.4775,6.4775,24.2597,80,0,0.875,0.125,194
1985,2.9289,train,0.1745,1986,89.9993,104.3571,90.0002,24.1334,6.0521,5.8902,80,0.7188,0.125,0.1562,12
1986,0.9872,train,0.2809,1987,90.016,90.0059,119.9907,6.6879,6.6874,24.5637,80,0.3438,0.0938,0.5625,194
1987,3.1804,train,0.0709,1988,89.9952,90.0061,120.0005,9.9545,4.9768,13.4593,60,0.3333,0.6667,0,167
1988,3.5298,train,0.1571,1989,89.9886,90.0123,120.0016,4.9604,4.9602,13.4383,30,0.75,0.0833,0.1667,167
1989,1.8261,train,0.2331,1990,90.0019,90.0023,89.998,9.6344,9.6342,9.6343,80,0.375,0.1875,0.4375,206
1990,1.8352,train,0.2617,1991,90.001,90.0018,89.9993,9.6375,9.6371,9.6374,80,0.5,0,0.5,206
1991,3.4308,train,0.0343,1992,90.0026,90.0023,90.0017,4.9761,8.5513,9.1775,40,0.625,0.375,0,33
1992,2.1622,train,0.3383,1993,90.0146,90.0056,119.9967,6.3942,6.3939,24.0273,80,0.4688,0.3125,0.2188,194
1993,2.0889,train,0.1739,1994,89.9998,104.4069,90.0001,24.4741,6.1848,6.0244,80,0.375,0.4062,0.2188,12
1994,3.5771,train,0.2329,1995,89.9886,90.0123,120.0016,4.9604,4.9602,13.4383,30,0.75,0.0833,0.1667,167
1995,2.8296,train,0.2455,1996,89.9909,90.0096,120.0016,10.1555,5.0775,13.6876,60,0.625,0.0417,0.3333,167
1996,2.981,train,0.0784,1997,90.0008,90.0022,90.0018,10.0399,8.626,9.2491,80,0.4375,0.5625,0,33
1997,1.2265,train,0.3497,1998,89.9999,105.4406,90.0001,12.1835,3.2061,6.4421,20,0.375,0,0.625,12
1998,2.5623,train,0.1875,1999,89.9942,90.0065,120.001,5.0862,5.0858,13.6981,30,0.4167,0.3333,0.25,167
1999,1.6459,train,0.0306,2000,90.0002,104.2773,90.0001,24.8639,6.2915,6.101,80,0,0.7812,0.2188,12
2000,1.4258,train,0.2475,2001,90.0013,89.9994,90.0004,10.7022,9.1341,9.7594,80,0.2812,0.1875,0.5312,33
2001,2.3593,train,0.1175,2002,89.9997,104.5239,90.0001,24.3685,6.1757,6.0374,80,0.4688,0.2812,0.25,12
2002,0.6946,train,0.2423,2003,100.6685,99.1309,30.339,11.0257,6.3318,15.8495,40,0,0.1875,0.8125,227
2003,2.6715,train,0.2651,2004,90.0187,89.9985,120.0009,6.2225,6.2224,23.7226,80,0.5,0.5,0,194
2004,3.7837,train,0.1287,2005,90.0053,90.0022,90.0011,9.9394,8.5303,9.1616,80,0.875,0.0312,0.0938,33
2005,2.9921,train,0.0379,2006,89.9995,103.8469,90.0002,24.3695,6.018,5.7684,80,0.5312,0.4688,0,12
2006,2.8478,train,0.0193,2007,89.9995,103.8357,90.0002,12.201,3.0134,5.7748,20,0.5,0.5,0,12
2007,2.3283,train,0.1859,2008,90.0033,90.0035,89.9965,9.4405,9.4402,9.4402,80,0.375,0.4062,0.2188,206
2008,1.9868,train,0.232,2009,89.9952,90.0046,120.0012,5.2364,5.236,14.0199,30,0.3333,0.1667,0.5,167
2009,1.543,train,0.3476,2010,90.0065,89.9971,119.9991,6.0354,6.0345,14.4453,40,0.4375,0.25,0.3125,227
2010,0.4789,train,0.2826,2011,90.0068,89.9987,119.989,6.7352,6.7348,24.6882,80,0.125,0.3438,0.5312,194
2011,0.8386,train,0.1341,2012,90.0087,89.9868,119.9855,6.9608,6.9602,25.1043,80,0,0.2188,0.7812,194
2012,1.4441,train,0.2243,2013,89.9983,90.0002,90.0006,10.5619,9.0377,9.6573,80,0.0625,0.625,0.3125,33
2013,1.054,train,0.2659,2014,90,105.1821,90.0001,24.4891,6.3864,6.3646,80,0.2812,0.1875,0.5312,12
2014,2.1971,train,0.1492,2015,90.014,90.0065,119.9954,6.4502,6.4499,24.1312,80,0.4375,0.2812,0.2812,194
2015,1.8053,train,0.2499,2016,90.0014,90.0004,90.0006,10.4997,8.978,9.603,80,0.3438,0.2812,0.375,33
2016,1.0043,train,0.3638,2017,90.0064,89.9977,119.999,6.0521,6.0511,14.483,40,0.375,0.3125,0.3125,227
2017,1.0414,train,0.118,2018,89.9984,89.9993,120.001,10.9837,5.4913,14.56,60,0,0.1667,0.8333,167
2018,1.6924,train,0.1413,2019,90.0004,89.9997,120.0003,5.2326,5.232,13.9994,30,0,0.6667,0.3333,167
2019,3.2116,train,0.1435,2020,92.1548,92.0238,30.1576,9.839,5.6764,13.8993,40,0.8125,0.1875,0,227
2020,2.1187,train,0.1609,2021,89.9997,104.5965,90.0001,24.3927,6.202,6.0758,80,0.4375,0.2812,0.2812,12
2021,1.0602,train,0.3512,2022,90.01,90.0041,119.9937,6.4998,6.4996,24.2488,80,0.2812,0.4375,0.2812,194
2022,0.8791,train,0.195,2023,90.0005,89.9966,90.0003,11.1712,9.4973,10.1226,80,0.0938,0.0312,0.875,33
2023,1.0121,train,0.3203,2024,88.938,88.7776,30.2488,10.1029,5.8474,14.1998,40,0.625,0.1875,0.1875,227
2024,1.2821,train,0.1661,2025,90.0015,90.0016,89.998,9.9201,9.9199,9.9201,80,0.1562,0.1875,0.6562,206
2025,1.8135,train,0.1415,2026,89.9998,104.7501,90.0001,24.4087,6.2459,6.1464,80,0.4062,0.25,0.3438,12
2026,3.2125,train,0.1415,2027,90.0042,90.0021,90.0012,9.9978,8.5801,9.2093,80,0.75,0.1562,0.0938,33
2027,2.4369,train,0.215,2028,90.0028,90.0031,89.9973,9.4289,9.4286,9.4286,80,0.4688,0.2812,0.25,206
